,tweet_id,timestamp,text,name,rating,stage_of_dog,favorite_count,favorited,full_text,id,retweeted_status,jpg_url,img_num,prediction
3076,713411074226274305,2016-03-25 17:03:49 +0000,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,None,1.1,pupper,,,,,,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,1.0,Great Pyrenees
3077,713177543487135744,2016-03-25 01:35:51 +0000,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,Lance,1.0,pupper,7854.0,False,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,7.131775434871357e+17,,,,
3078,713175907180089344,2016-03-25 01:29:21 +0000,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,Opie,1.0,pupper,4851.0,False,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,7.131759071800893e+17,,,,
3079,712809025985978368,2016-03-24 01:11:29 +0000,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,Stubert,1.0,pupper,20378.0,False,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,7.128090259859784e+17,,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,1.0,Labrador retriever
3080,712717840512598017,2016-03-23 19:09:09 +0000,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,None,1.0,pupper,,,,,,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,1.0,Great Pyrenees
3081,712668654853337088,2016-03-23 15:53:42 +0000,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,Sunny,1.0,pupper,4531.0,False,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,7.126686548533371e+17,,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,1.0,Labrador retriever
3082,712438159032893441,2016-03-23 00:37:48 +0000,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,Kane,1.1,pupper,,,,,,,,
3083,712309440758808576,2016-03-22 16:06:19 +0000,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV",None,1.2,pupper,269.0,False,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV",7.123094407588086e+17,,,,
3084,712097430750289920,2016-03-22 02:03:52 +0000,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,None,1.0,pupper,4144.0,False,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,7.120974307502899e+17,,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,1.0,Labrador retriever
3085,712085617388212225,2016-03-22 01:16:55 +0000,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",Olive,1.1,pupper,,,,,,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,2.0,Shih Tzu
3086,711998809858043904,2016-03-21 19:31:59 +0000,RT @twitter: @dog_rates Awesome Tweet! 12/10. Would Retweet. #LoveTwitter https://t.co/j6FQGhxYuN,None,1.2,pupper,,,,,,,,
3087,711968124745228288,2016-03-21 17:30:03 +0000,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,Winston,1.0,pupper,8776.0,False,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,7.119681247452283e+17,,,,
3088,711743778164514816,2016-03-21 02:38:34 +0000,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,Roosevelt,1.1,pupper,3095.0,False,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,7.117437781645148e+17,,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,1.0,Lakeland terrier
3089,711732680602345472,2016-03-21 01:54:29 +0000,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,None,1.0,pupper,9756.0,False,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,7.117326806023455e+17,,,,
3090,711694788429553666,2016-03-20 23:23:54 +0000,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,None,1.3,pupper,,,,,,,,
3091,711363825979756544,2016-03-20 01:28:47 +0000,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",None,1.1,pupper,3996.0,False,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",7.113638259797565e+17,,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,1.0,Pembroke
3092,711008018775851008,2016-03-19 01:54:56 +0000,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,Chuckles,1.1,pupper,3275.0,False,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,7.11008018775851e+17,,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,1.0,French bulldog
3093,710997087345876993,2016-03-19 01:11:29 +0000,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,Milo,1.2,pupper,,,,,,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,1.0,malamute
3094,710844581445812225,2016-03-18 15:05:29 +0000,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,Staniel,1.0,pupper,,,,,,,,
3095,710833117892898816,2016-03-18 14:19:56 +0000,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,Sora,1.2,pupper,2937.0,False,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,7.108331178928988e+17,,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,1.0,Pembroke
3096,710658690886586372,2016-03-18 02:46:49 +0000,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,None,1.0,pupper,,,,,,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,1.0,soft coated wheaten terrier
3097,710609963652087808,2016-03-17 23:33:12 +0000,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy,None,1.2,pupper,5227.0,False,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy,7.106099636520878e+17,,,,
3098,710588934686908417,2016-03-17 22:09:38 +0000,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,Beemo,1.2,pupper,,,,,,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,4.0,Pembroke
3099,710296729921429505,2016-03-17 02:48:31 +0000,This is Oshie. 12/10 please enjoy (vid by @catherinec1389) https://t.co/VmtzwAuotq,Oshie,1.2,pupper,,,,,,,,
3100,710283270106132480,2016-03-17 01:55:02 +0000,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,Gunner,1.1,pupper,2308.0,False,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,7.102832701061325e+17,,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,2.0,Shih Tzu
3101,710272297844797440,2016-03-17 01:11:26 +0000,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,infuriating,1.1,pupper,4945.0,False,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,7.102722978447974e+17,,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,1.0,Old English sheepdog
3102,710269109699739648,2016-03-17 00:58:46 +0000,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",None,1.3,pupper,2613.0,False,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",7.102691096997396e+17,,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,1.0,pug
3103,710153181850935296,2016-03-16 17:18:07 +0000,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,Lacy,1.1,pupper,3153.0,False,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,7.101531818509353e+17,,,,
3104,710117014656950272,2016-03-16 14:54:24 +0000,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,None,1.1,pupper,5999.0,False,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,7.101170146569503e+17,,,,
3105,709918798883774466,2016-03-16 01:46:45 +0000,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,Watson,1.2,pupper,,,,,,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,2.0,Pembroke
3106,709901256215666688,2016-03-16 00:37:03 +0000,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",None,1.2,pupper,732.0,False,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",7.099012562156667e+17,,,,
3107,709852847387627521,2016-03-15 21:24:41 +0000,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,None,1.2,pupper,,,,,,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,2.0,Chihuahua
3108,709566166965075968,2016-03-15 02:25:31 +0000,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,Olaf,1.2,pupper,3865.0,False,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,7.09566166965076e+17,,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,1.0,chow
3109,709556954897764353,2016-03-15 01:48:55 +0000,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,Cecil,1.2,pupper,,,,,,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,2.0,golden retriever
3110,709449600415961088,2016-03-14 18:42:20 +0000,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,Karma,1.0,pupper,2420.0,False,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,7.094496004159611e+17,,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,2.0,Maltese dog
3111,709225125749587968,2016-03-14 03:50:21 +0000,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,Walker,1.1,pupper,2615.0,False,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,7.09225125749588e+17,,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,1.0,Labrador retriever
3112,709207347839836162,2016-03-14 02:39:42 +0000,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,Penny,1.1,pupper,,,,,,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,1.0,Chihuahua
3113,709198395643068416,2016-03-14 02:04:08 +0000,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",None,0.9,pupper,2634.0,False,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",7.091983956430684e+17,,,,
3114,709179584944730112,2016-03-14 00:49:23 +0000,This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF,Sammy,1.3,pupper,2213.0,False,This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF,7.091795849447301e+17,,,,
3115,709158332880297985,2016-03-13 23:24:56 +0000,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,Rodney,1.0,pupper,,,,,,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,1.0,Siberian husky
3116,708834316713893888,2016-03-13 01:57:25 +0000,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,Malikai,1.0,pupper,1860.0,False,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,7.088343167138939e+17,,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,1.0,Eskimo dog
3117,708810915978854401,2016-03-13 00:24:26 +0000,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,Mister,1.0,pupper,,,,,,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,2.0,golden retriever
3118,708738143638450176,2016-03-12 19:35:15 +0000,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,Coco,1.1,pupper,2997.0,False,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,7.087381436384502e+17,,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,1.0,Pomeranian
3119,708711088997666817,2016-03-12 17:47:45 +0000,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,Smokey,1.1,pupper,,,,,,,,
3120,708479650088034305,2016-03-12 02:28:06 +0000,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,Bear,1.3,pupper,,,,,,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,1.0,Shih Tzu
3121,708469915515297792,2016-03-12 01:49:25 +0000,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,Bobble,1.1,pupper,3357.0,False,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,7.084699155152978e+17,,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,1.0,Chihuahua
3122,708400866336894977,2016-03-11 21:15:02 +0000,RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY,None,1.2,pupper,,,,,,,,
3123,708356463048204288,2016-03-11 18:18:36 +0000,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,Oliver,1.0,pupper,3929.0,False,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,7.083564630482043e+17,,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,2.0,pug
3124,708349470027751425,2016-03-11 17:50:48 +0000,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,River,1.1,pupper,,,,,,,,
3125,708149363256774660,2016-03-11 04:35:39 +0000,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,Jebberson,1.0,pupper,,,,,,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,1.0,Cardigan
3126,708130923141795840,2016-03-11 03:22:23 +0000,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,None,1.1,pupper,3707.0,False,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,7.081309231417958e+17,,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,1.0,French bulldog
3127,708109389455101952,2016-03-11 01:56:49 +0000,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,Remington,1.0,pupper,2124.0,False,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,7.08109389455102e+17,,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,1.0,Staffordshire bullterrier
3128,708026248782585858,2016-03-10 20:26:26 +0000,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,None,1.3,pupper,,,,,,,,
3129,707995814724026368,2016-03-10 18:25:30 +0000,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,Farfle,1.2,pupper,3385.0,False,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,7.079958147240264e+17,,,,
3130,707983188426153984,2016-03-10 17:35:20 +0000,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :),None,1.2,pupper,52.0,False,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :),7.07983188426154e+17,,,,
3131,707969809498152960,2016-03-10 16:42:10 +0000,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,Rufus,1.1,pupper,2941.0,False,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,7.07969809498153e+17,,,,
3132,707776935007539200,2016-03-10 03:55:45 +0000,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,Sadie,1.1,pupper,3593.0,False,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,7.077769350075392e+17,,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,1.0,miniature pinscher
3133,707741517457260545,2016-03-10 01:35:01 +0000,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,None,1.0,pupper,,,,,,,,
3134,707738799544082433,2016-03-10 01:24:13 +0000,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,None,1.2,pupper,,,,,,,,
3135,707629649552134146,2016-03-09 18:10:30 +0000,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,None,1.0,pupper,,,,,,,,
3136,707610948723478529,2016-03-09 16:56:11 +0000,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,Harper,1.2,pupper,,,,,,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,1.0,golden retriever
3137,707411934438625280,2016-03-09 03:45:22 +0000,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",None,1.1,pupper,2486.0,False,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",7.074119344386253e+17,,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,1.0,Lakeland terrier
3138,707387676719185920,2016-03-09 02:08:59 +0000,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,Clarkus,1.0,pupper,3835.0,False,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,7.073876767191859e+17,,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,1.0,Chihuahua
3139,707315916783140866,2016-03-08 21:23:50 +0000,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,Finnegus,1.0,pupper,,,,,,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,2.0,Bernese mountain dog
3140,707297311098011648,2016-03-08 20:09:54 +0000,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,Cassie,1.0,pupper,3022.0,False,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,7.072973110980116e+17,,,,
3141,707059547140169728,2016-03-08 04:25:07 +0000,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,Cupcake,1.1,pupper,2796.0,False,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,7.070595471401697e+17,,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,1.0,Samoyed
3142,707038192327901184,2016-03-08 03:00:15 +0000,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,Kathmandu,1.0,pupper,2404.0,False,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,7.070381923279012e+17,,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,1.0,pug
3143,707021089608753152,2016-03-08 01:52:18 +0000,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,Tucker,1.2,pupper,4433.0,False,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,7.070210896087532e+17,,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,2.0,cocker spaniel
3144,707014260413456384,2016-03-08 01:25:10 +0000,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,Ellie,1.1,pupper,2502.0,False,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,7.070142604134564e+17,,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,1.0,Chihuahua
3145,706904523814649856,2016-03-07 18:09:06 +0000,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,None,1.3,pupper,15961.0,False,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,7.069045238146499e+17,,,,
3146,706681918348251136,2016-03-07 03:24:33 +0000,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,Katie,1.2,pupper,3627.0,False,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,7.066819183482511e+17,,,,
3147,706593038911545345,2016-03-06 21:31:22 +0000,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,None,1.0,pupper,,,,,,,,
3148,706538006853918722,2016-03-06 17:52:42 +0000,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",Oliver,1.1,pupper,,,,,,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,1.0,chow
3149,706516534877929472,2016-03-06 16:27:23 +0000,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,None,1.2,pupper,3404.0,False,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,7.065165348779295e+17,,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,1.0,golden retriever
3150,706346369204748288,2016-03-06 05:11:12 +0000,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,Koda,1.2,pupper,3768.0,False,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,7.063463692047483e+17,,,,
3151,706310011488698368,2016-03-06 02:46:44 +0000,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,None,1.2,pupper,23443.0,False,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,7.063100114886984e+17,,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,1.0,Pembroke
3152,706291001778950144,2016-03-06 01:31:11 +0000,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,None,1.1,pupper,1861.0,False,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,7.062910017789501e+17,,,,
3153,706265994973601792,2016-03-05 23:51:49 +0000,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",Kara,1.1,pupper,2979.0,False,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",7.062659949736018e+17,,,,
3154,706169069255446529,2016-03-05 17:26:40 +0000,"He was doing his best. 12/10 I'll be his lawyer
https://t.co/WN4C6miCzR",None,1.2,pupper,,,,,,,,
3155,706153300320784384,2016-03-05 16:24:01 +0000,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) https://t.co/KxYXHUHUi2,Layla,1.3,pupper,1632.0,False,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) https://t.co/KxYXHUHUi2,7.061533003207844e+17,,,,
3156,705975130514706432,2016-03-05 04:36:02 +0000,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,Adele,1.0,pupper,3397.0,False,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,7.059751305147064e+17,,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,1.0,Staffordshire bullterrier
